ko_id,ko_name,n_cells,kruskal_pval,dunns_1-2,dunns_1-3,dunns_2-3,fc_1-2,fc_1-3,fc_2-3,minfc_1,minfc_2,minfc_3,maxp_1,maxp_2,maxp_3
KO:K07535,2-hydroxycyclohexanecarboxyl-CoA dehydrogenase [EC:1.1.1.-],6399,0.0,0.0,3.609225981090746e-76,1.4913611513042105e-84,2.1273005,0.9287281,-1.1985724,0.9287281,-2.1273005,-0.9287281,3.609225981090746e-76,1.4913611513042105e-84,3.609225981090746e-76
KO:K07536,2-ketocyclohexanecarboxyl-CoA hydrolase [EC:3.1.2.-],5636,1.4266143960993742e-196,2.885069308592089e-171,2.3672976455994335e-93,4.184375114388458e-05,1.6664904,1.4688816,-0.19760883,1.4688816,-1.6664904,-1.4688816,2.3672976455994335e-93,4.184375114388458e-05,4.184375114388458e-05
KO:K07537,"cyclohexa-1,5-dienecarbonyl-CoA hydratase [EC:4.2.1.100]",4720,0.0,0.0,0.2017298197242633,1.2475190348903065e-271,7.742647,-0.106301785,-7.8489494,-0.106301785,-7.8489494,0.106301785,0.2017298197242633,1.2475190348903065e-271,0.2017298197242633
KO:K07538,6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.1.1.368],3588,1.3672629090691144e-242,1.0691026878525196e-80,1.6703559124655713e-77,3.070280841313852e-242,4.249034,-3.6460693,-7.8951035,-3.6460693,-7.8951035,3.6460693,1.6703559124655713e-77,1.0691026878525196e-80,1.6703559124655713e-77
KO:K07539,6-oxocyclohex-1-ene-carbonyl-CoA hydrolase [EC:3.7.1.21],3629,2.9257903998483633e-218,8.049305522437073e-78,5.43451484973878e-65,5.371434807309861e-217,4.597234,-3.3876846,-7.9849186,-3.3876846,-7.9849186,3.3876846,5.43451484973878e-65,8.049305522437073e-78,5.43451484973878e-65
KO:K07540,benzylsuccinate synthase [EC:4.1.99.11],851,1.0509911951279983e-135,0.35922618769575376,7.456188864445225e-116,1.9522534550843333e-108,0.026688576,-2.1080732,-2.1347618,-2.1080732,-2.1347618,2.1080732,0.35922618769575376,0.35922618769575376,1.9522534550843333e-108
KO:K07542,GPI mannosyltransferase 2 [EC:2.4.1.-],1590,7.736384423297613e-35,1.836201569116704e-12,1.2763162941544057e-12,8.200776690931845e-36,-0.47345304,0.65053463,1.1239877,-0.47345304,0.47345304,-1.1239877,1.836201569116704e-12,1.836201569116704e-12,1.2763162941544057e-12
KO:K07543,benzylsuccinate CoA-transferase BbsE subunit [EC:2.8.3.15],5249,0.0,0.0,1.8682283577851175e-73,2.5785095801262078e-49,3.5090177,1.8786108,-1.630407,1.8786108,-3.5090177,-1.8786108,1.8682283577851175e-73,2.5785095801262078e-49,2.5785095801262078e-49
KO:K07544,benzylsuccinate CoA-transferase BbsF subunit [EC:2.8.3.15],5627,7.0959382872602e-310,9.76904495132013e-310,3.688597569661064e-60,5.32655146227177e-58,3.155491,1.6100788,-1.5454123,1.6100788,-3.155491,-1.6100788,3.688597569661064e-60,5.32655146227177e-58,5.32655146227177e-58
KO:K07545,(R)-benzylsuccinyl-CoA dehydrogenase [EC:1.3.8.3],2062,2.0948361447381005e-48,2.3949334789207794e-43,1.0911048047758232e-23,0.03326214942778926,1.1519434,1.0290024,-0.12294102,1.0290024,-1.1519434,-1.0290024,1.0911048047758232e-23,0.03326214942778926,0.03326214942778926
KO:K07546,E-phenylitaconyl-CoA hydratase [EC:4.2.1.-],5241,6.839171271070806e-228,8.030893462393292e-222,1.8151796708380076e-65,6.850481916613488e-26,2.4170158,1.4683207,-0.94869506,1.4683207,-2.4170158,-1.4683207,1.8151796708380076e-65,6.850481916613488e-26,6.850481916613488e-26
KO:K07548,2-[hydroxy(phenyl)methyl]-succinyl-CoA dehydrogenase BbsD subunit [EC:1.1.1.35],2124,4.8184835032066905e-140,1.040444145350996e-06,1.9919263441134764e-101,1.4656291589417137e-127,0.33361483,-3.451166,-3.7847807,-3.451166,-3.7847807,3.451166,1.040444145350996e-06,1.040444145350996e-06,1.9919263441134764e-101
KO:K07549,benzoylsuccinyl-CoA thiolase BbsA subunit [EC:2.3.1.-],1371,1.6667690525487416e-48,0.0002669774431151265,1.4954854013394668e-33,2.0546681201882497e-46,0.3754506,-0.90279675,-1.2782474,-0.90279675,-1.2782474,0.90279675,0.0002669774431151265,0.0002669774431151265,1.4954854013394668e-33
KO:K07550,benzoylsuccinyl-CoA thiolase BbsB subunit [EC:2.3.1.-],4091,2.374259735506279e-100,6.340250658801765e-76,0.0005516504361661438,4.743751252504126e-77,2.4908977,-0.24883774,-2.7397354,-0.24883774,-2.7397354,0.24883774,0.0005516504361661438,6.340250658801765e-76,0.0005516504361661438
KO:K07552,"MFS transporter, DHA1 family, multidrug resistance protein",6510,6.192064142045026e-161,0.00012911491509066944,8.734111783207213e-124,5.687152532176686e-141,-0.067083836,1.1910238,1.2581077,-0.067083836,0.067083836,-1.2581077,0.00012911491509066944,0.00012911491509066944,8.734111783207213e-124
KO:K07555,ATP synthase mitochondrial F1 complex assembly factor 1,947,3.1857016829712214e-47,2.428663634667161e-11,2.878003583071393e-22,2.0952133521501395e-48,-0.55679226,0.69350195,1.2502942,-0.55679226,0.55679226,-1.2502942,2.428663634667161e-11,2.428663634667161e-11,2.878003583071393e-22
KO:K07556,ATP synthase mitochondrial F1 complex assembly factor 2,1210,2.271345789031229e-85,9.577125765733574e-45,4.562276052291262e-15,1.585599032164384e-80,-1.0789471,0.62241983,1.7013669,-1.0789471,1.0789471,-1.7013669,4.562276052291262e-15,9.577125765733574e-45,4.562276052291262e-15
KO:K07557,archaeosine synthase alpha-subunit [EC:2.6.1.97 2.6.1.-],2618,0.0,2.1395133437050876e-12,0.0,4.103242832868127e-240,-0.38336515,-8.096075,-7.7127104,-8.096075,-7.7127104,7.7127104,2.1395133437050876e-12,2.1395133437050876e-12,4.103242832868127e-240
KO:K07558,tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72],3741,0.0,9.73109838270759e-19,4.474759724946899e-264,0.0,2.8584514,-5.764117,-8.622568,-5.764117,-8.622568,5.764117,9.73109838270759e-19,9.73109838270759e-19,4.474759724946899e-264
KO:K07559,putative RNA 2'-phosphotransferase [EC:2.7.1.-],5719,0.0,9.893350073713863e-17,1.4945713561314898e-232,1.0459564765326012e-304,0.5021584,-2.1630468,-2.6652052,-2.1630468,-2.6652052,2.1630468,9.893350073713863e-17,9.893350073713863e-17,1.4945713561314898e-232
KO:K07560,D-aminoacyl-tRNA deacylase [EC:3.1.1.96],6536,2.638614255740713e-279,1.5021398342032453e-68,1.2223782251255136e-275,8.782978544852791e-77,-0.58387613,-1.380847,-0.79697084,-1.380847,-0.79697084,0.79697084,1.5021398342032453e-68,1.5021398342032453e-68,8.782978544852791e-77
KO:K07561,2-(3-amino-3-carboxypropyl)histidine synthase [EC:2.5.1.108],4639,0.0,3.781533452098116e-05,3.433746178153381e-304,5.085000091290032e-216,0.17937115,-4.9023952,-5.081766,-4.9023952,-5.081766,4.9023952,3.781533452098116e-05,3.781533452098116e-05,5.085000091290032e-216
KO:K07562,nonsense-mediated mRNA decay protein 3,3708,0.0,8.359059553095417e-49,0.0,1.4460314768894674e-159,-2.628427,-6.575509,-3.947082,-6.575509,-3.947082,3.947082,8.359059553095417e-49,8.359059553095417e-49,1.4460314768894674e-159
KO:K07565,60S ribosome subunit biogenesis protein NIP7,2045,4.776470376490061e-60,1.6383999087160535e-58,0.012829587696507458,1.1709455241437593e-28,-1.6210928,-0.018156052,1.6029367,-1.6210928,1.6029367,-1.6029367,0.012829587696507458,1.1709455241437593e-28,0.012829587696507458
KO:K07566,L-threonylcarbamoyladenylate synthase [EC:2.7.7.87],6539,0.0,0.0,5.8210577936600154e-303,0.2531565866943061,-1.5619822,-1.3797655,0.18221664,-1.5619822,0.18221664,-0.18221664,5.8210577936600154e-303,0.2531565866943061,0.2531565866943061
KO:K07568,S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17],6537,7.064039572258865e-256,1.0447759161055854e-144,1.0758076155696808e-204,7.497359358794983e-13,-0.6577945,-0.8622651,-0.20447063,-0.8622651,-0.20447063,0.20447063,1.0447759161055854e-144,7.497359358794983e-13,7.497359358794983e-13
KO:K07569,RNA-binding protein,2946,6.358491470740906e-298,1.2402431368013041e-08,1.6182513143157884e-224,2.3168941081472434e-262,1.1337585,-6.247772,-7.381531,-6.247772,-7.381531,6.247772,1.2402431368013041e-08,1.2402431368013041e-08,1.6182513143157884e-224
KO:K07570,general stress protein 13,1294,1.00770597035277e-68,1.30150578687435e-05,5.625431361633727e-47,2.582414932459508e-65,0.34176826,-1.2732689,-1.6150372,-1.2732689,-1.6150372,1.2732689,1.30150578687435e-05,1.30150578687435e-05,5.625431361633727e-47
KO:K07571,S1 RNA binding domain protein,3545,1.5476130997453722e-260,4.709313835516278e-101,2.1375523366077868e-69,1.8329001886206333e-256,3.79754,-2.7111478,-6.508688,-2.7111478,-6.508688,2.7111478,2.1375523366077868e-69,4.709313835516278e-101,2.1375523366077868e-69
KO:K07572,putative nucleotide binding protein,3676,0.0,2.0577239055740408e-14,3.771925866235581e-285,0.0,2.412931,-5.9837546,-8.396686,-5.9837546,-8.396686,5.9837546,2.0577239055740408e-14,2.0577239055740408e-14,3.771925866235581e-285
KO:K07573,exosome complex component CSL4,3981,4.531164196569222e-245,0.0020592553505708326,9.606184145371501e-198,2.868793078186354e-205,1.2700032,-4.54156,-5.8115635,-4.54156,-5.8115635,4.54156,0.0020592553505708326,0.0020592553505708326,9.606184145371501e-198
KO:K07574,RNA-binding protein,6357,0.0,0.0,0.0,2.8340344758715667e-13,-1.8227725,-2.2322378,-0.4094653,-2.2322378,-0.4094653,0.4094653,0.0,2.8340344758715667e-13,2.8340344758715667e-13
KO:K07575,malignant T-cell-amplified sequence,4058,1.2696193146714484e-298,1.6690589781673785e-06,3.7760667416651543e-283,2.7775639929892304e-192,-0.0067055225,-5.529052,-5.522346,-5.529052,-5.522346,5.522346,1.6690589781673785e-06,1.6690589781673785e-06,2.7775639929892304e-192
KO:K07576,metallo-beta-lactamase family protein,6525,0.0,0.0019124076432920371,0.0,7.320241989411809e-259,-0.26628256,-1.6669135,-1.400631,-1.6669135,-1.400631,1.400631,0.0019124076432920371,0.0019124076432920371,7.320241989411809e-259
KO:K07577,putative mRNA 3-end processing factor,6423,9.046575722026259e-18,9.47129673892553e-17,4.1572944439639076e-09,0.15166325986754495,0.47406864,0.47304916,-0.0010194778,0.47304916,-0.47406864,-0.47304916,4.1572944439639076e-09,0.15166325986754495,0.15166325986754495
KO:K07579,putative methylase,2785,0.0,6.458119454216255e-11,0.0,1.6891518525545263e-267,-0.63817453,-8.279318,-7.641143,-8.279318,-7.641143,7.641143,6.458119454216255e-11,6.458119454216255e-11,1.6891518525545263e-267
KO:K07580,Zn-ribbon RNA-binding protein,2003,0.0,1.035633226228416e-06,7.790688353444845e-296,5.3083103580040466e-201,-0.28915596,-6.154732,-5.8655763,-6.154732,-5.8655763,5.8655763,1.035633226228416e-06,1.035633226228416e-06,5.3083103580040466e-201
KO:K07581,RNA-binding protein,2878,0.0,0.005046720387261548,3.836851125350363e-260,8.326454922509886e-261,0.6700983,-6.4804096,-7.150508,-6.4804096,-7.150508,6.4804096,0.005046720387261548,0.005046720387261548,3.836851125350363e-260
KO:K07583,tRNA pseudouridine synthase 10 [EC:5.4.99.25],4457,0.0,1.3935604825381766e-14,0.0,3.516947271201237e-210,-0.50451434,-5.352846,-4.8483315,-5.352846,-4.8483315,4.8483315,1.3935604825381766e-14,1.3935604825381766e-14,3.516947271201237e-210
KO:K07584,uncharacterized protein,2380,4.617926332072334e-208,3.755858563829965e-15,9.063951797692973e-138,4.745285313294452e-196,0.5856867,-4.7309675,-5.316654,-4.7309675,-5.316654,4.7309675,3.755858563829965e-15,3.755858563829965e-15,9.063951797692973e-138
KO:K07585,tRNA methyltransferase,1333,0.0,1.5957820413621222e-07,4.085609197480263e-263,4.519618747025291e-295,0.37909365,-7.052146,-7.43124,-7.052146,-7.43124,7.052146,1.5957820413621222e-07,1.5957820413621222e-07,4.085609197480263e-263
KO:K07586,uncharacterized protein,4596,1.1311394181309494e-265,2.7439089762797032e-189,2.740931030425296e-12,1.787959954945553e-210,4.276763,-0.69946957,-4.9762325,-0.69946957,-4.9762325,0.69946957,2.740931030425296e-12,2.7439089762797032e-189,2.740931030425296e-12
KO:K07587,O-phosphoseryl-tRNA synthetase [EC:6.1.1.27],1472,0.0,1.7353572826734022e-06,0.0,0.0,0.38410902,-8.165621,-8.54973,-8.165621,-8.54973,8.165621,1.7353572826734022e-06,1.7353572826734022e-06,0.0
KO:K07588,LAO/AO transport system kinase [EC:2.7.-.-],6534,2.0395663171783425e-48,2.2782287175817748e-06,6.009739219114145e-30,5.947820237649841e-48,0.14859152,-0.3315444,-0.48013592,-0.3315444,-0.48013592,0.3315444,2.2782287175817748e-06,2.2782287175817748e-06,6.009739219114145e-30
KO:K07589,"D-erythro-7,8-dihydroneopterin triphosphate epimerase [EC:5.1.99.7]",3636,8.179948807637467e-256,4.232644730403878e-15,2.030024155930013e-252,1.6409605530339306e-139,-1.1648195,-5.3466063,-4.1817865,-5.3466063,-4.1817865,4.1817865,4.232644730403878e-15,4.232644730403878e-15,1.6409605530339306e-139
KO:K07590,large subunit ribosomal protein L7A,1531,9.948010198612042e-197,6.16124299492997e-36,5.412476112454134e-97,7.678892121312202e-197,0.9250932,-3.7848673,-4.7099605,-3.7848673,-4.7099605,3.7848673,6.16124299492997e-36,6.16124299492997e-36,5.412476112454134e-97
KO:K07592,"LysR family transcriptional regulator, tdc operon transcriptional activator",1630,3.929149148533647e-169,3.188973933197338e-138,3.6861680051827124e-93,0.08428701597990576,2.097792,2.009812,-0.08797979,2.009812,-2.097792,-2.009812,3.6861680051827124e-93,0.08428701597990576,0.08428701597990576
KO:K07604,"type I keratin, acidic",1777,1.0433291877764634e-29,1.8488926403842907e-21,0.008037101264921237,2.588720960483332e-25,-0.64221525,0.34800053,0.9902158,-0.64221525,0.64221525,-0.9902158,0.008037101264921237,1.8488926403842907e-21,0.008037101264921237
KO:K07605,"type II keratin, basic",1289,0.0007146880392440382,0.00017748401878384495,0.048352665001615176,0.20095431454898083,0.24130917,0.22532606,-0.015983105,0.22532606,-0.24130917,-0.22532606,0.048352665001615176,0.20095431454898083,0.20095431454898083
KO:K07636,"two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]",6537,5.659365582706471e-221,3.2252083909160773e-56,7.840604698518468e-218,2.087507843449352e-59,-0.3489499,-0.79520464,-0.44625473,-0.79520464,-0.44625473,0.44625473,3.2252083909160773e-56,3.2252083909160773e-56,2.087507843449352e-59
KO:K07637,"two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]",5399,5.920807785625252e-34,0.4243821765767408,3.6215633801246204e-29,8.924789052711287e-29,0.023257017,1.0198319,0.9965749,0.023257017,-0.023257017,-1.0198319,0.4243821765767408,0.4243821765767408,8.924789052711287e-29
KO:K07638,"two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]",6409,0.0,1.1327327507281838e-80,1.4355351123798674e-157,0.0,-0.71211195,1.5774255,2.2895374,-0.71211195,0.71211195,-2.2895374,1.1327327507281838e-80,1.1327327507281838e-80,1.4355351123798674e-157
KO:K07639,"two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]",4334,4.615535873642649e-35,1.9484095807718792e-35,0.0068800132141316195,5.196424761232672e-15,-1.2712417,-0.33460802,0.9366337,-1.2712417,0.9366337,-0.9366337,0.0068800132141316195,5.196424761232672e-15,0.0068800132141316195
KO:K07640,"two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]",6091,8.26637948769423e-87,1.4801984590769336e-81,1.0693125416130409e-33,3.6029851115301333e-06,1.1088357,0.8226564,-0.2861793,0.8226564,-1.1088357,-0.8226564,1.0693125416130409e-33,3.6029851115301333e-06,3.6029851115301333e-06
KO:K07641,"two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]",5470,3.07675218070633e-42,9.363957729313305e-14,3.780481383926913e-16,2.3096702173413675e-43,-0.49412942,0.83517885,1.3293083,-0.49412942,0.49412942,-1.3293083,9.363957729313305e-14,9.363957729313305e-14,3.780481383926913e-16
KO:K07642,"two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]",6419,0.0,0.0,0.15133024854358915,4.0739135031061125e-245,2.1242766,0.033893585,-2.090383,0.033893585,-2.1242766,-0.033893585,0.15133024854358915,4.0739135031061125e-245,0.15133024854358915
KO:K07644,"two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]",6148,3.6473305202031747e-221,8.155390772720206e-214,3.486600584827336e-67,9.120444195184112e-23,1.6861372,0.82994556,-0.85619164,0.82994556,-1.6861372,-0.82994556,3.486600584827336e-67,9.120444195184112e-23,9.120444195184112e-23
KO:K07645,"two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]",6203,1.0032491610980859e-08,0.03414716801410252,1.291386325211359e-09,9.575799033171214e-05,0.021275997,0.35432792,0.33305192,0.021275997,-0.021275997,-0.35432792,0.03414716801410252,0.03414716801410252,9.575799033171214e-05
KO:K07646,"two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]",6344,0.0,0.0,4.4565205547698095e-91,2.7786046019886695e-156,5.050115,1.7600117,-3.2901034,1.7600117,-5.050115,-1.7600117,4.4565205547698095e-91,2.7786046019886695e-156,4.4565205547698095e-91
KO:K07647,"two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]",4406,1.935182312262935e-18,4.118608313843843e-19,7.390555183637569e-06,0.0011341699529997084,-0.593606,-0.38107103,0.21253495,-0.593606,0.21253495,-0.21253495,7.390555183637569e-06,0.0011341699529997084,0.0011341699529997084
KO:K07648,"two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]",3001,2.246436883638262e-08,0.23952099498415613,5.0060681750411085e-09,7.504755605719692e-06,-0.027209044,-0.87453103,-0.847322,-0.87453103,-0.847322,0.847322,0.23952099498415613,0.23952099498415613,7.504755605719692e-06
KO:K07649,"two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]",6295,4.32473158460495e-205,5.657178893860788e-54,5.198302996239655e-81,1.2071095031349545e-206,-1.0830803,1.5630217,2.646102,-1.0830803,1.0830803,-2.646102,5.657178893860788e-54,5.657178893860788e-54,5.198302996239655e-81
KO:K07650,"two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]",1209,1.307752417689875e-89,0.0024645714363973515,7.479494560560929e-69,1.322309475082825e-79,0.2723465,-1.6986074,-1.970954,-1.6986074,-1.970954,1.6986074,0.0024645714363973515,0.0024645714363973515,7.479494560560929e-69
KO:K07651,"two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]",5580,0.0,8.805220561813777e-254,1.4848613352398223e-71,0.0,2.7775555,-1.25384,-4.0313954,-1.25384,-4.0313954,1.25384,1.4848613352398223e-71,8.805220561813777e-254,1.4848613352398223e-71
KO:K07652,"two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]",6073,0.0,5.04592726463993e-147,2.133556617783885e-135,0.0,1.5910182,-1.6319413,-3.2229595,-1.6319413,-3.2229595,1.6319413,2.133556617783885e-135,5.04592726463993e-147,2.133556617783885e-135
KO:K07653,"two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]",5730,0.0,2.0506165305443823e-172,0.0,3.336976455135511e-52,2.2776933,3.8149934,1.5373002,2.2776933,-2.2776933,-3.8149934,2.0506165305443823e-172,3.336976455135511e-52,3.336976455135511e-52
KO:K07654,"two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]",5879,1.399369734863077e-236,4.7020085113974164e-05,5.695712842800282e-224,5.3846407452336355e-154,-0.20980263,3.3101096,3.5199122,-0.20980263,0.20980263,-3.5199122,4.7020085113974164e-05,4.7020085113974164e-05,5.3846407452336355e-154
KO:K07655,"two-component system, OmpR family, sensor histidine kinase PrrB [EC:2.7.13.3]",3160,1.467048862358492e-294,2.022802543151827e-182,1.1182584246883748e-221,1.2965618513655403e-08,4.233451,4.9033537,0.66990256,4.233451,-4.233451,-4.9033537,2.022802543151827e-182,1.2965618513655403e-08,1.2965618513655403e-08
KO:K07656,"two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]",1766,8.132925130023349e-156,1.6156964784869244e-125,2.3337050092132627e-88,0.21479718097066247,2.0558329,1.9827852,-0.07304764,1.9827852,-2.0558329,-1.9827852,2.3337050092132627e-88,0.21479718097066247,0.21479718097066247
KO:K07657,"two-component system, OmpR family, phosphate regulon response regulator PhoB",6534,4.738262665053658e-35,0.001884618190848534,9.712744894507529e-36,1.286207207947387e-19,-0.04003477,-0.31809664,-0.27806187,-0.31809664,-0.27806187,0.27806187,0.001884618190848534,0.001884618190848534,1.286207207947387e-19
KO:K07658,"two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP",6529,0.0,1.632694225194286e-16,3.41621498892938e-238,6.40456062429113e-310,0.27213764,-1.6412296,-1.9133673,-1.6412296,-1.9133673,1.6412296,1.632694225194286e-16,1.632694225194286e-16,3.41621498892938e-238
KO:K07659,"two-component system, OmpR family, phosphate regulon response regulator OmpR",6453,8.682306049989652e-308,1.5041729037249098e-86,9.32507671320825e-114,4.56154398228554e-309,-0.625031,1.0833187,1.7083497,-0.625031,0.625031,-1.7083497,1.5041729037249098e-86,1.5041729037249098e-86,9.32507671320825e-114
KO:K07660,"two-component system, OmpR family, response regulator PhoP",5800,1.5911328926726128e-74,1.181122964984073e-54,6.558175293185231e-50,0.3669796990542835,1.1385047,0.9504049,-0.18809986,0.9504049,-1.1385047,-0.9504049,6.558175293185231e-50,0.3669796990542835,0.3669796990542835
KO:K07661,"two-component system, OmpR family, response regulator RstA",5055,0.0008798189735442251,0.023985078265298984,0.000304563804368963,0.13580550893688487,0.41922426,0.31538647,-0.10383779,0.31538647,-0.41922426,-0.31538647,0.023985078265298984,0.13580550893688487,0.13580550893688487
KO:K07662,"two-component system, OmpR family, response regulator CpxR",6260,1.2020857109110385e-65,3.8949758733145965e-64,1.8812458000963185e-21,1.986822525284683e-07,0.9521251,0.64362216,-0.3085029,0.64362216,-0.9521251,-0.64362216,1.8812458000963185e-21,1.986822525284683e-07,1.986822525284683e-07
KO:K07663,"two-component system, OmpR family, catabolic regulation response regulator CreB",5937,3.704601765861713e-74,3.485946921504103e-17,4.806953019590902e-34,2.1016622170711703e-75,-0.43622017,0.886847,1.3230672,-0.43622017,0.43622017,-1.3230672,3.485946921504103e-17,3.485946921504103e-17,4.806953019590902e-34
KO:K07664,"two-component system, OmpR family, response regulator BaeR",5805,2.8550828433359535e-23,2.18120645896227e-09,3.5954817902044294e-08,4.2382954914364154e-24,0.4303074,-0.3906424,-0.8209498,-0.3906424,-0.8209498,0.3906424,3.5954817902044294e-08,2.18120645896227e-09,3.5954817902044294e-08
KO:K07665,"two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR",6340,0.0,0.0,1.0874641925359418e-98,4.128459247969246e-55,2.2205977,1.0797358,-1.140862,1.0797358,-2.2205977,-1.0797358,1.0874641925359418e-98,4.128459247969246e-55,4.128459247969246e-55
KO:K07666,"two-component system, OmpR family, response regulator QseB",6274,5.156950383683072e-72,2.8220912157584708e-67,3.092428443198199e-29,7.7542387697547e-05,0.82009506,0.5316274,-0.28846765,0.5316274,-0.82009506,-0.5316274,3.092428443198199e-29,7.7542387697547e-05,7.7542387697547e-05
KO:K07667,"two-component system, OmpR family, KDP operon response regulator KdpE",6405,0.0,0.0,6.993680980085278e-23,1.1526243020388712e-282,4.043703,0.54397345,-3.4997294,0.54397345,-4.043703,-0.54397345,6.993680980085278e-23,1.1526243020388712e-282,6.993680980085278e-23
KO:K07668,"two-component system, OmpR family, response regulator VicR",6077,0.0,9.918559860364531e-164,8.06521637805217e-201,0.0,2.0710797,-2.3173375,-4.3884172,-2.3173375,-4.3884172,2.3173375,9.918559860364531e-164,9.918559860364531e-164,8.06521637805217e-201
KO:K07669,"two-component system, OmpR family, response regulator MprA",6384,0.0,0.0,2.659275165834087e-95,6.413930070186795e-56,2.1767578,1.0819583,-1.0947995,1.0819583,-2.1767578,-1.0819583,2.659275165834087e-95,6.413930070186795e-56,6.413930070186795e-56
KO:K07670,"two-component system, OmpR family, response regulator MtrA",6142,1.0408638365557321e-72,1.263376403714298e-08,7.371392202917274e-74,2.072549787360108e-34,0.17346573,1.2739034,1.1004376,0.17346573,-0.17346573,-1.2739034,1.263376403714298e-08,1.263376403714298e-08,2.072549787360108e-34
KO:K07671,"two-component system, OmpR family, response regulator PrrA",4592,0.0,5.0290902065729e-310,2.8291884572531536e-204,0.004082916199762035,3.8277185,2.6742475,-1.153471,2.6742475,-3.8277185,-2.6742475,2.8291884572531536e-204,0.004082916199762035,0.004082916199762035
KO:K07672,"two-component system, OmpR family, response regulator TrcR",2378,7.221641653060614e-196,2.6004861957280933e-188,2.0935144247680182e-62,1.2715618424685118e-18,3.3430386,2.609779,-0.7332597,2.609779,-3.3430386,-2.609779,2.0935144247680182e-62,1.2715618424685118e-18,1.2715618424685118e-18
KO:K07673,"two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]",6164,8.26430009317242e-88,0.06192590678552702,1.2985184037996773e-82,1.3812263286518372e-60,-0.12358904,-1.4437284,-1.3201394,-1.4437284,-1.3201394,1.3201394,0.06192590678552702,0.06192590678552702,1.3812263286518372e-60
KO:K07674,"two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]",2242,7.562057911870658e-53,1.726931130872129e-50,0.10561179792313323,8.067917550248883e-28,1.5197031,0.24833608,-1.2713671,0.24833608,-1.5197031,-0.24833608,0.10561179792313323,8.067917550248883e-28,0.10561179792313323
KO:K07675,"two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]",6430,0.0,0.0,1.8242263357463313e-149,2.411401879804361e-32,1.8925276,1.1114306,-0.78109694,1.1114306,-1.8925276,-1.1114306,1.8242263357463313e-149,2.411401879804361e-32,2.411401879804361e-32
KO:K07677,"two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]",5244,4.243433804290974e-152,1.7389937639033612e-141,0.02498294503345237,1.8933057304415987e-80,1.9153187,0.15376985,-1.761549,0.15376985,-1.9153187,-0.15376985,0.02498294503345237,1.8933057304415987e-80,0.02498294503345237
KO:K07678,"two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]",6140,4.025292143599303e-41,0.004240696404965794,4.924845882279965e-30,1.0730316945907883e-38,0.28474998,-0.6727979,-0.9575479,-0.6727979,-0.9575479,0.6727979,0.004240696404965794,0.004240696404965794,4.924845882279965e-30
KO:K07679,"two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]",6187,2.6498467409487875e-129,0.005636556486965796,2.0485906193993438e-122,4.758573478241214e-86,-0.024503708,-1.7039685,-1.6794648,-1.7039685,-1.6794648,1.6794648,0.005636556486965796,0.005636556486965796,4.758573478241214e-86
KO:K07680,"two-component system, NarL family, sensor histidine kinase ComP [EC:2.7.13.3]",2123,2.0238816132232944e-57,5.3959823606504895e-25,4.969240264244449e-15,5.814285203017156e-57,0.91966486,-1.0098889,-1.9295537,-1.0098889,-1.9295537,1.0098889,4.969240264244449e-15,5.3959823606504895e-25,4.969240264244449e-15
